,date,high,volume,FF,dilution
2063,2022-04-26,17.09000015258789,24732800,516.78,False
2064,2022-04-27,16.25,26605900,516.78,False
2065,2022-04-28,16.1299991607666,29857700,516.78,False
2066,2022-04-29,16.049999237060547,21342700,516.78,False
2067,2022-05-02,15.489999771118164,23883200,516.78,False
2068,2022-05-03,16.110000610351562,31834300,516.78,False
2069,2022-05-04,15.90999984741211,26421700,516.82,True
2070,2022-05-05,15.789999961853027,26987600,516.82,False
2071,2022-05-06,14.84000015258789,33033100,516.82,False
2072,2022-05-09,13.630000114440918,40732200,516.82,False
2073,2022-05-10,14.010000228881836,55693400,516.82,False
2074,2022-05-11,11.649999618530273,58508700,516.82,False
2075,2022-05-12,13.710000038146973,104887800,516.82,False
2076,2022-05-13,12.489999771118164,58129300,516.82,False
2077,2022-05-16,12.65999984741211,40960000,516.82,False
2078,2022-05-17,12.920000076293945,38183500,516.82,False
2079,2022-05-18,14.220000267028809,53729400,516.82,False
2080,2022-05-19,13.5,50443600,516.82,False
2081,2022-05-20,13.350000381469727,41387900,516.82,False
2082,2022-05-23,12.020000457763672,24854400,516.82,False
2083,2022-05-24,11.390000343322754,37689300,516.82,False
2084,2022-05-25,11.880000114440918,53628000,516.82,False
2085,2022-05-26,12.880000114440918,71002400,516.82,False
2086,2022-05-27,14.470000267028809,89906000,516.82,False
2087,2022-05-31,16.1299991607666,106975100,516.82,False
2088,2022-06-01,14.319999694824219,55539700,516.82,False
2089,2022-06-02,13.539999961853027,45309900,516.82,False
2090,2022-06-03,13.0600004196167,39226000,516.82,False
2091,2022-06-06,12.579999923706055,34537900,516.82,False
2092,2022-06-07,13.25,40370600,516.82,False
2093,2022-06-08,14.25,51742200,516.82,False
2094,2022-06-09,13.529999732971191,32254800,516.82,False
2095,2022-06-10,12.729999542236328,26509900,516.82,False
2096,2022-06-13,12.199999809265137,27916000,516.82,False
2097,2022-06-14,12.050000190734863,25723500,516.82,False
2098,2022-06-15,12.970000267028809,37213600,516.82,False
2099,2022-06-16,12.5,26518100,516.82,False
2100,2022-06-17,12.710000038146973,33042300,516.82,False
2101,2022-06-21,12.930000305175781,30357400,516.82,False
2102,2022-06-22,13.220000267028809,26660700,516.82,False
2103,2022-06-23,12.8100004196167,36073100,516.82,False
2104,2022-06-24,12.569999694824219,80759000,516.82,False
2105,2022-06-27,14.75,77601900,516.82,False
2106,2022-06-28,14.300000190734863,39677100,516.82,False
2107,2022-06-29,13.890000343322754,27690400,516.82,False
2108,2022-06-30,13.850000381469727,25348300,516.82,False
2109,2022-07-01,14.3100004196167,30952600,516.82,False
2110,2022-07-05,13.579999923706055,30261000,516.82,False
2111,2022-07-06,13.039999961853027,25762100,516.82,False
2112,2022-07-07,14.6899995803833,62763200,516.82,False
2113,2022-07-08,15.319999694824219,48920800,516.82,False
2114,2022-07-11,14.989999771118164,32394400,516.82,False
2115,2022-07-12,16.139999389648438,52835300,516.82,False
2116,2022-07-13,15.930000305175781,36666700,516.82,False
2117,2022-07-14,15.680000305175781,35302700,516.82,False
2118,2022-07-15,15.390000343322754,26144400,516.82,False
2119,2022-07-18,16.959999084472656,54040500,516.82,False
2120,2022-07-19,17.81999969482422,50521500,516.82,False
2121,2022-07-20,17.729999542236328,47582900,516.82,False
2122,2022-07-21,18.3700008392334,39350000,516.82,False
2123,2022-07-22,16.8799991607666,31469900,516.82,False
2124,2022-07-25,15.569999694824219,20684400,516.82,False
2125,2022-07-26,14.729999542236328,21317100,516.82,False
2126,2022-07-27,14.539999961853027,23192000,516.82,False
2127,2022-07-28,15.289999961853027,24618700,516.82,False
2128,2022-07-29,14.869999885559082,18222500,516.82,False
2129,2022-08-01,15.5,23919700,516.82,False
2130,2022-08-02,16.989999771118164,42734200,516.82,False
2131,2022-08-03,18.270000457763672,41951900,516.82,False
2132,2022-08-04,19.75,66585500,516.82,False
2133,2022-08-05,22.770000457763672,125780200,516.82,False
2134,2022-08-08,27.5,132819200,516.82,False
2135,2022-08-09,23.850000381469727,62368000,516.82,False
2136,2022-08-10,23.799999237060547,64157000,516.82,False
2137,2022-08-11,26.079999923706055,79337900,516.82,False
2138,2022-08-12,27.200000762939453,73386000,516.82,False
2139,2022-08-15,24.489999771118164,50182700,516.82,False
2140,2022-08-16,26.15999984741211,72301100,516.82,False
2141,2022-08-17,25.450000762939453,59412000,516.82,False
2142,2022-08-18,22.09000015258789,50429000,516.82,False
2143,2022-08-19,18.959999084472656,52461500,516.82,False
2144,2022-08-22,13.050000190734863,151158700,516.82,False
2145,2022-08-23,10.9399995803833,80188100,516.82,False
2146,2022-08-24,9.899999618530273,50478300,516.82,False
2147,2022-08-25,9.9399995803833,31596300,516.82,False
2148,2022-08-26,9.670000076293945,36395500,516.82,False
2149,2022-08-29,9.609999656677246,39602600,516.82,False
2150,2022-08-30,9.640000343322754,25167500,516.82,False
2151,2022-08-31,9.279999732971191,33009700,516.82,False
2152,2022-09-01,9.029999732971191,26335600,516.82,False
2153,2022-09-02,9.170000076293945,27614700,516.82,False
2154,2022-09-06,8.75,20866600,516.82,False
2155,2022-09-07,8.460000038146973,21748200,516.82,False
2156,2022-09-08,8.720000267028809,16708600,516.82,False
2157,2022-09-09,9.729999542236328,36352800,516.82,False
2158,2022-09-12,10.75,47225600,516.82,False
2159,2022-09-13,9.890000343322754,24911200,516.82,False
2160,2022-09-14,9.930000305175781,22078200,516.82,False
2161,2022-09-15,10.390000343322754,25060300,516.82,False
2162,2022-09-16,9.680000305175781,31989600,516.82,False
2163,2022-09-19,9.350000381469727,23541600,516.82,False
2164,2022-09-20,9.319999694824219,17186900,516.82,False
2165,2022-09-21,8.960000038146973,20213400,516.82,False
2166,2022-09-22,8.65999984741211,26927300,516.82,False
2167,2022-09-23,8.140000343322754,19910100,516.82,False
2168,2022-09-26,7.96999979019165,43284800,516.82,False
2169,2022-09-27,7.519999980926514,33360100,516.82,False
2170,2022-09-28,7.710000038146973,24459500,516.82,False
2171,2022-09-29,7.610000133514404,22502000,516.82,False
2172,2022-09-30,7.28000020980835,16557000,516.82,False
2173,2022-10-03,6.949999809265137,21499900,516.82,False
2174,2022-10-04,8.130000114440918,42548300,516.82,False
2175,2022-10-05,7.550000190734863,22699700,516.82,False
2176,2022-10-06,7.619999885559082,19345600,516.82,False
2177,2022-10-07,7.099999904632568,23436200,516.82,False
2178,2022-10-10,6.929999828338623,23392700,516.82,False
2179,2022-10-11,6.480000019073486,22621500,516.82,False
2180,2022-10-12,6.239999771118164,32491800,516.82,False
2181,2022-10-13,6.28000020980835,29565500,516.82,False
2182,2022-10-14,6.349999904632568,21898500,516.82,False
2183,2022-10-17,6.480000019073486,18580700,516.82,False
2184,2022-10-18,6.800000190734863,22041400,516.82,False
2185,2022-10-19,6.5,13666100,516.82,False
2186,2022-10-20,6.579999923706055,17309400,516.82,False
2187,2022-10-21,6.570000171661377,14944400,516.82,False
2188,2022-10-24,6.550000190734863,14363100,516.82,False
2189,2022-10-25,7.0,26798200,516.82,False
2190,2022-10-26,7.110000133514404,22177600,516.82,False
2191,2022-10-27,6.929999828338623,13873300,516.82,False
2192,2022-10-28,6.699999809265137,15668600,516.82,False
2193,2022-10-31,7.25,34859100,516.82,False
2194,2022-11-01,6.849999904632568,21354300,516.82,False
2195,2022-11-02,6.329999923706055,22112800,516.82,False
2196,2022-11-03,5.849999904632568,16543200,516.82,False
2197,2022-11-04,5.849999904632568,18134600,516.82,False
2198,2022-11-07,5.610000133514404,20037900,516.82,False
2199,2022-11-08,5.619999885559082,27189800,516.82,False
2200,2022-11-09,5.389999866485596,25711200,516.82,False
2201,2022-11-10,6.269999980926514,40052500,516.82,False
2202,2022-11-11,7.28000020980835,43822300,516.82,False
2203,2022-11-14,8.350000381469727,53083900,516.82,False
2204,2022-11-15,8.1899995803833,44349800,516.82,False
2205,2022-11-16,7.800000190734863,29929700,516.82,False
2206,2022-11-17,7.420000076293945,17120000,516.82,False
2207,2022-11-18,7.840000152587891,21572100,516.82,False
2208,2022-11-21,7.559999942779541,16892700,516.82,False
2209,2022-11-22,7.510000228881836,14591900,516.82,False
2210,2022-11-23,7.989999771118164,37509000,516.82,False
2211,2022-11-25,7.739999771118164,8287600,516.82,False
2212,2022-11-28,7.440000057220459,17873200,516.82,False
2213,2022-11-29,7.619999885559082,16317800,516.82,False
2214,2022-11-30,7.480000019073486,44913800,516.82,False
2215,2022-12-01,9.149999618530273,96708500,516.82,False
2216,2022-12-02,8.630000114440918,34765600,516.82,False
2217,2022-12-05,8.539999961853027,28313400,516.82,False
2218,2022-12-06,7.480000019073486,26188100,516.82,False
2219,2022-12-07,7.130000114440918,39234400,516.82,False
2220,2022-12-08,6.699999809265137,30496400,516.82,False
2221,2022-12-09,6.130000114440918,23156400,516.82,False
2222,2022-12-12,6.0,17523800,516.82,False
2223,2022-12-13,6.510000228881836,34932400,516.82,False
2224,2022-12-14,5.880000114440918,22155900,516.82,False
2225,2022-12-15,6.050000190734863,28706500,516.82,False
2226,2022-12-16,5.730000019073486,29694500,516.82,False
2227,2022-12-19,5.320000171661377,29491400,516.82,False
2228,2022-12-20,5.150000095367432,22273800,516.82,False
2229,2022-12-21,5.369999885559082,19607600,516.82,False
2230,2022-12-22,4.980000019073486,55461400,516.82,False
2231,2022-12-23,4.820000171661377,30311100,516.82,False
2232,2022-12-27,4.210000038146973,21676500,516.82,False
2233,2022-12-28,4.130000114440918,29744300,516.82,False
2234,2022-12-29,4.190000057220459,21225300,516.82,False
2235,2022-12-30,4.090000152587891,18292300,516.82,False
2236,2023-01-03,4.389999866485596,22100500,516.82,False
2237,2023-01-04,4.159999847412109,17999300,516.82,False
2238,2023-01-05,4.059999942779541,12757400,516.82,False
2239,2023-01-06,3.990000009536743,15164900,516.82,False
2240,2023-01-09,4.019999980926514,17164000,516.82,False
2241,2023-01-10,4.079999923706055,12844600,516.82,False
2242,2023-01-11,4.980000019073486,53995000,516.82,False
2243,2023-01-12,5.349999904632568,41961200,516.82,False
2244,2023-01-13,5.139999866485596,25658000,516.82,False
2245,2023-01-17,6.170000076293945,57607200,516.82,False
2246,2023-01-18,6.550000190734863,62125400,516.82,False
2247,2023-01-19,5.650000095367432,29734900,516.82,False
2248,2023-01-20,5.809999942779541,31049300,516.82,False
2249,2023-01-23,5.920000076293945,34092900,516.82,False
2250,2023-01-24,5.949999809265137,24293900,516.82,False
2251,2023-01-25,5.46999979019165,22975100,516.82,False
2252,2023-01-26,5.610000133514404,21597700,516.82,False
2253,2023-01-27,5.619999885559082,33158500,516.82,False
2254,2023-01-30,5.340000152587891,34116800,516.82,False
2255,2023-01-31,5.349999904632568,21881400,516.82,False
2256,2023-02-01,5.800000190734863,36970900,516.82,False
2257,2023-02-02,6.449999809265137,49690900,516.82,False
2258,2023-02-03,6.769999980926514,52120400,516.82,False
2259,2023-02-06,7.329999923706055,62513900,516.82,False
2260,2023-02-07,6.960000038146973,47411000,516.82,False
2261,2023-02-08,6.130000114440918,31424400,516.82,False
2262,2023-02-09,5.880000114440918,29113300,516.82,False
2263,2023-02-10,5.210000038146973,38589100,516.82,False
2264,2023-02-13,4.909999847412109,26219400,516.82,False
2265,2023-02-14,4.619999885559082,36199200,516.82,False
2266,2023-02-15,5.269999980926514,46713300,516.82,False
2267,2023-02-16,5.489999771118164,32085500,516.82,False
2268,2023-02-17,5.53000020980835,27442800,516.82,False
2269,2023-02-21,6.199999809265137,73513000,516.82,False
2270,2023-02-22,6.789999961853027,68667200,516.82,False
2271,2023-02-23,6.650000095367432,42144300,516.82,False
2272,2023-02-24,6.239999771118164,23398200,516.82,False
2273,2023-02-27,8.1899995803833,122677600,516.82,False
2274,2023-02-28,8.529999732971191,113458500,516.82,False
2275,2023-03-01,7.110000133514404,41177400,516.82,False
2276,2023-03-02,6.369999885559082,28191200,516.82,False
2277,2023-03-03,6.690000057220459,33938700,516.82,False
2278,2023-03-06,6.75,26242800,516.82,False
2279,2023-03-07,6.349999904632568,16229900,516.82,False
2280,2023-03-08,6.119999885559082,17236139,516.82,False
